,road_number,origin_address,destination_address,distance,watercrossing,origin_lat,origin_long,destination_lat,destination_long,origin_lat_rad,origin_long_rad,destination_lat_rad,destination_long_rad
330,E40,"Przemyśl, Poland","L'vov, Ukraine",95,False,49.78355525,22.78851130307014,49.841952,24.0315921,0.8688869524610087,0.3977345538665173,0.8699061680209726,0.41943040664125836
331,E40,"Legnica, Poland","Wrocław, Poland",79,False,51.204768900000005,16.174675034638256,51.1263106,16.97819633051261,0.8936918100277952,0.28230133479456543,0.8923224543672775,0.29632542701746445
332,E40,"Wrocław, Poland","Opole, Poland",95,False,51.1263106,16.97819633051261,50.678792900000005,17.929884436033525,0.8923224543672775,0.29632542701746445,0.8845117970413254,0.31293551791087165
333,E40,"Opole, Poland","Gliwice, Poland",72,False,50.678792900000005,17.929884436033525,50.30113145,18.662347227971978,0.8845117970413254,0.31293551791087165,0.8779203612809694,0.3257194052785478
334,E40,"Gliwice, Poland","Kraków, Poland",109,False,50.30113145,18.662347227971978,50.0469432,19.997153435836697,0.8779203612809694,0.3257194052785478,0.873483939398587,0.349016168481847
335,E40,"Kraków, Poland","Przemyśl, Poland",246,False,50.0469432,19.997153435836697,49.78355525,22.78851130307014,0.873483939398587,0.349016168481847,0.8688869524610087,0.3977345538665173
336,E40,"L'vov, Ukraine","Rovno, Ukraine",208,False,49.841952,24.0315921,50.6196175,26.2513165,0.8699061680209726,0.41943040664125836,0.8834789914751406,0.458171905908114
337,E40,"Rovno, Ukraine","Žitomir, Ukraine",184,False,50.6196175,26.2513165,50.2678904,28.699749,0.8834789914751406,0.458171905908114,0.8773401955116493,0.5009051145459501
338,E40,"Žitomir, Ukraine","Kiev, Ukraine",146,False,50.2678904,28.699749,50.4500336,30.5241361,0.8773401955116493,0.5009051145459501,0.8805191940617678,0.5327466762718611
339,E40,"Kiev, Ukraine","Charkov, Ukraine",471,False,50.4500336,30.5241361,49.8299582,36.3788957,0.8805191940617678,0.5327466762718611,0.869696836721147,0.6349315082046073
340,E40,"Charkov, Ukraine","Rostov-na-Donu, Russian Federation",479,False,49.8299582,36.3788957,47.2213858,39.7114196,0.869696836721147,0.6349315082046073,0.8241686595644966,0.6930950226610095
341,E40,"Oostende, Belgium","Gent, Belgium",64,False,51.2258565,2.919496,51.0538286,3.7250121,0.8940598580791387,0.050954817698804375,0.8910574048188471,0.06501372582162826
342,E40,"Görlitz, Germany","Legnica, Poland",101,False,51.1563185,14.991018,51.204768900000005,16.174675034638256,0.8928461910238867,0.2616426223257353,0.8936918100277952,0.28230133479456543
343,E40,"Dresden, Germany","Görlitz, Germany",109,False,51.0493286,13.7381437,51.1563185,14.991018,0.8909788650025073,0.2397758406771161,0.8928461910238867,0.2616426223257353
344,E40,"Olpe, Germany","Gießen, Germany",95,False,51.0297603,7.8424193,50.5862066,8.6742306,0.8906373337384893,0.13687603810694896,0.882895861264086,0.15139388404724324
345,E40,"Erfurt, Germany","Gera, Germany",88,False,50.9777974,11.0287364,50.8772301,12.0796208,0.8897304100446048,0.19248776251454633,0.8879751795397638,0.21082915535239144
346,E40,"Herleshausen, Germany","Eisenach, Germany",15,False,51.0072048,10.1671387,50.9747134,10.3193565,0.8902436659990556,0.17745004582193602,0.8896765840904733,0.1801067476120782
347,E40,"Eisenach, Germany","Erfurt, Germany",63,False,50.9747134,10.3193565,50.9777974,11.0287364,0.8896765840904733,0.1801067476120782,0.8897304100446048,0.19248776251454633
348,E40,"Aachen, Germany","Köln, Germany",72,False,50.776351,6.083862,50.938361,6.959974,0.8862145070983153,0.10618342313696726,0.8890421150194713,0.12147446215319982
349,E40,"Chemnitz, Germany","Dresden, Germany",76,False,50.8322608,12.9252977,51.0493286,13.7381437,0.8871903171924468,0.2255890016654503,0.8909788650025073,0.2397758406771161
350,E40,"Gera, Germany","Chemnitz, Germany",74,False,50.8772301,12.0796208,50.8322608,12.9252977,0.8879751795397638,0.21082915535239144,0.8871903171924468,0.2255890016654503
351,E40,"Bad Hersfeld, Germany","Herleshausen, Germany",42,False,50.8681341,9.7068481,51.0072048,10.1671387,0.8878164243910024,0.16941645933595578,0.8902436659990556,0.17745004582193602
352,E40,"Gent, Belgium","Bruxelles, Belgium",55,False,51.0538286,3.7250121,50.8436709,4.3674366933879565,0.8910574048188471,0.06501372582162826,0.8873894610054285,0.0762261501720339
353,E40,"Köln, Germany","Olpe, Germany",73,False,50.938361,6.959974,51.0297603,7.8424193,0.8890421150194713,0.12147446215319982,0.8906373337384893,0.13687603810694896
354,E40,"Liège, Belgium","Aachen, Germany",64,False,50.6451381,5.5734203,50.776351,6.083862,0.8839244099722251,0.09727453483249013,0.8862145070983153,0.10618342313696726
355,E40,"Bruxelles, Belgium","Liège, Belgium",94,False,50.8436709,4.3674366933879565,50.6451381,5.5734203,0.8873894610054285,0.0762261501720339,0.8839244099722251,0.09727453483249013
356,E40,"Gießen, Germany","Bad Hersfeld, Germany",98,False,50.5862066,8.6742306,50.8681341,9.7068481,0.882895861264086,0.15139388404724324,0.8878164243910024,0.16941645933595578
357,E41,"Würzburg, Germany","Stuttgart, Germany",145,False,49.79245,9.932966,48.7784485,9.1800132,0.8690421951346506,0.17336296118865108,0.8513445303394893,0.1602214557165407
358,E41,"Dortmund, Germany","Gießen, Germany",166,False,51.5142273,7.4652789,50.5862066,8.6742306,0.8990928780057488,0.13029369638466054,0.882895861264086,0.15139388404724324
359,E41,"Aschaffenburg, Germany","Würzburg, Germany",79,False,49.9740542,9.1493636,49.79245,9.932966,0.8722117863601008,0.15968651928212146,0.8690421951346506,0.17336296118865108
360,E41,"Gießen, Germany","Aschaffenburg, Germany",99,False,50.5862066,8.6742306,49.9740542,9.1493636,0.882895861264086,0.15139388404724324,0.8722117863601008,0.15968651928212146
361,E41,"Stuttgart, Germany","Schaffhausen, Switzerland",170,False,48.7784485,9.1800132,47.6960491,8.634513,0.8513445303394893,0.1602214557165407,0.8324530969878783,0.15070068115625315
362,E41,"Zürich, Switzerland","Altdorf, Switzerland",78,False,47.3744489,8.5410422,46.8820732,8.6413922,0.8268401146228058,0.14906930794178003,0.818246537500994,0.15082074584615635
363,E41,"Winterthur, Switzerland","Zürich, Switzerland",25,False,47.4991723,8.7291498,47.3744489,8.5410422,0.8290169486070877,0.1523524049098045,0.8268401146228058,0.14906930794178003
364,E41,"Schaffhausen, Switzerland","Winterthur, Switzerland",26,False,47.6960491,8.634513,47.4991723,8.7291498,0.8324530969878783,0.15070068115625315,0.8290169486070877,0.1523524049098045
365,E42,"Dunkerque, France","Lille, France",71,False,51.0347708,2.3772525,50.6365654,3.0635282,0.8907247834606604,0.041490883276266495,0.8837747881314395,0.05346865381769535
366,E42,"Charleroi, Belgium","Namur, Belgium",41,False,50.4120332,4.4436244,50.4665284,4.8661892,0.8798559619646931,0.07755587650195751,0.8808070826312259,0.08493102356498884
367,E42,"Liège, Belgium","Sankt-Vith, Belgium",87,False,50.6451381,5.5734203,50.2803881,6.1258953,0.8839244099722251,0.09727453483249013,0.877558321525576,0.10691704261744578
368,E42,"Frankfurt am Main, Germany","Aschaffenburg, Germany",41,False,50.1106444,8.6820917,49.9740542,9.1493636,0.8745957350760583,0.1515310861250718,0.8722117863601008,0.15968651928212146
369,E42,"Mons, Belgium","Charleroi, Belgium",51,False,50.4549568,3.951958,50.4120332,4.4436244,0.880605120111502,0.06897467900053006,0.8798559619646931,0.07755587650195751
370,E42,"Bingen, Germany","Wiesbaden, Germany",33,False,48.1105902,9.2743638,50.0820384,8.2416556,0.8396882040677172,0.16186818433777286,0.874096466190233,0.14384402603542876
371,E42,"Namur, Belgium","Liège, Belgium",61,False,50.4665284,4.8661892,50.6451381,5.5734203,0.8808070826312259,0.08493102356498884,0.8839244099722251,0.09727453483249013
372,E42,"Wittlich, Germany","Bingen, Germany",91,False,49.9850353,6.88844,48.1105902,9.2743638,0.8724034427105916,0.1202259583260782,0.8396882040677172,0.16186818433777286
373,E42,"Sankt-Vith, Belgium","Wittlich, Germany",85,False,50.2803881,6.1258953,49.9850353,6.88844,0.877558321525576,0.10691704261744578,0.8724034427105916,0.1202259583260782
374,E42,"Wiesbaden, Germany","Frankfurt am Main, Germany",41,False,50.0820384,8.2416556,50.1106444,8.6820917,0.874096466190233,0.14384402603542876,0.8745957350760583,0.1515310861250718
375,E42,"Lille, France","Mons, Belgium",77,False,50.6365654,3.0635282,50.4549568,3.951958,0.8837747881314395,0.05346865381769535,0.880605120111502,0.06897467900053006
376,E43,"Chur, Switzerland","San Bernardino, Switzerland",70,False,46.854747,9.5264904,46.4958739,9.1706046,0.8177696053389356,0.1662686236396316,0.8115060881470967,0.1600572446685376
377,E43,"San Bernardino, Switzerland","Bellinzona, Switzerland",43,False,46.4958739,9.1706046,46.1920538,9.0205888,0.8115060881470967,0.1600572446685376,0.8062034270683581,0.15743897502852428
378,E43,"Buchs, Switzerland","Chur, Switzerland",44,False,47.458087,8.4378662,46.854747,9.5264904,0.8282998748479181,0.14726854703274236,0.8177696053389356,0.1662686236396316
379,E43,"Sankt Margrethen, Switzerland","Buchs, Switzerland",37,False,47.4510277,9.6410249,47.458087,8.4378662,0.8281766668200321,0.16826762777175705,0.8282998748479181,0.14726854703274236
380,E43,"Bregenz, Austria","Sankt Margrethen, Switzerland",13,False,47.5025779,9.7472924,47.4510277,9.6410249,0.8290763875400936,0.17012234553462013,0.8281766668200321,0.16826762777175705
381,E43,"Würzburg, Germany","Ulm, Germany",195,False,49.79245,9.932966,48.3974003,9.9934336,0.8690421951346506,0.17336296118865108,0.8446939846406913,0.17441831989943
382,E43,"Lindau, Germany","Bregenz, Austria",9,False,47.550753,9.6926624,47.5025779,9.7472924,0.8299172016525712,0.16916887216425563,0.8290763875400936,0.17012234553462013
383,E43,"Ulm, Germany","Lindau, Germany",119,False,48.3974003,9.9934336,47.550753,9.6926624,0.8446939846406913,0.17441831989943,0.8299172016525712,0.16916887216425563
